Path,Transcription,is_valid
./data/TRAIN/DR6/MBMA1/SX54.WAV.wav,ð.ɨ̞.i.s.t̚.s.ɨ̞.n.k̚.k.oʊ.s.t̚.s.ɨ̞.z.ɨ̞.p̚.p.l.eɪ.s.f.ə.p̚.p.j.ɔ.p̚.p.l.ɛ.ʒ.ɚ.ɨ̞.ɾ̃.ɨ̞.k̚.s.aɪ.t̚.m.n̩.t̚,False
./data/TRAIN/DR6/MCAE0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ʊ.d̚.d.ɑ.r.k̚.s.ʉ.t̚.t.ɨ̞.ŋ.ɡ̚.g.r.ʉ.s.i.w.ɔ.ʃ.w.ʊ.ɾ.ə.ʔ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MCAE0/SA2.WAV.wav,d.oʊ.n.ʔ.æ.s.k̚.m.i.t̚.t.ɨ̞.k̚.k.ɛ.r.i.ʔ.ɨ̞.n.ʔ.ɔ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MCAE0/SI1447.WAV.wav,m.ɑ.k̚.k.r.oʊ.ʔ.ɔ.ɡ̚.ɨ̞.n.ɪ.z.m̩.z.ʔ.ɑ.ʔ.ɔ.f.t̚.t.ɪ.n.ɚ.s.p̚.p.ɑ.n.s.b̚.b.l̩.f.ɔ.ð.ə.r.æ.p̚.p.ɪ.d̚.s.p̚.p.ɔɪ.l.ɪ.d̚.dʒ.ʔ.ə.v.f.u.d̚.s,False
./data/TRAIN/DR6/MCAE0/SI2077.WAV.wav,m.eɪ.b̚.i.j.u.ʔ.ɛ.n.m.i.w.ɪ.l.g.ɝ.l.i.b.ʌ.t̚.ð.i.z.t̚.t.ʉ.ʔ.eɪ.n.t̚.g.oʊ.ɪ.n.oʊ.w.ɛ.ə,False
./data/TRAIN/DR6/MCAE0/SI817.WAV.wav,ð.ɪ.s.w.ʊ.l.p̚.p.ɚ.v.ɪ.n.t̚.f.l.æ.t̚.f.ɔ.l.z.ʔ.ɨ̞.n.t̚.t.oʊ.ʔ.ɪ.n.ʒ.ɚ.ɨ̞.s,False
./data/TRAIN/DR6/MCAE0/SX187.WAV.wav,ð.eɪ.ɔ.f.t̚.t.ɪ.n.ɡ̚.g.oʊ.aʊ.t̚.ʔ.ɪ.n.ð.i.v.n.ɪ.ŋ,False
./data/TRAIN/DR6/MCAE0/SX277.WAV.wav,ð.ə.r.oʊ.z.k̚.k.ʊ.s.ɑ.ʒ.s.m.ɛ.l.t̚.t.s.w.i.t̚,False
./data/TRAIN/DR6/MCAE0/SX367.WAV.wav,ð.ɨ̞.s.ɝ.p̚.p.l.ʌ.ʃ.ʉ.z.w.ɚ.s.oʊ.ɾ.æ.ɾ.ɛ.d̚.d.ɪ.s.k̚.k.aʊ.n.t̚.p.r.aɪ.s,False
./data/TRAIN/DR6/MCAE0/SX7.WAV.wav,n.ʌ.θ.ɪ.ŋ.ʔ.ɪ.z.ʔ.æ.z.ʔ.ɔ.f.ɛ.n.s.ɪ.v.ʔ.æ.z.ʔ.ɪ.n.ɪ.s.ɛ.n.s,False
./data/TRAIN/DR6/MCAE0/SX97.WAV.wav,p.ɛ.ŋ.ɡ̚.g.w.ɪ.n.z.l.ɪ.v.n.ɪ.ə.ð.ɪ.ʔ.aɪ.s.i.æ.n.ɑ.r.t̚.t.ɨ̞.k̚.k,False
./data/TRAIN/DR6/MDRD0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ɪ.n.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɑ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MDRD0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɪ.k̚.k.ɛ.r.i.ɨ̞.n.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.t̚.t,False
./data/TRAIN/DR6/MDRD0/SI1382.WAV.wav,ð.eɪ.ɚ.b̚.b.oʊ.θ.t̚.t.r.ɛ.n.d̚.f.aʊ.l̩.w.i.ŋ.m.ɛ.θ.ɨ̞.d̚.s,False
./data/TRAIN/DR6/MDRD0/SI2012.WAV.wav,h.ɨ̞.z.w.aɪ.f.d̚.d.ɨ̞.d̚.n̩.t̚.g.ɪ.v.ə.s.aɪ.n.ʃ.i.d̚.d.ɦ.ɝ.d̚.d,False
./data/TRAIN/DR6/MDRD0/SI752.WAV.wav,p.r.i.t̚.t.ɛ.n.d̚.d.h.æ.m.m.eɪ.k̚.k.r.ɪ.s.k̚.k.r.ɔ.s.ɡ̚.g.æ.ʃ.ə.z.ʔ.ə.n.w.ʌ.n.s.aɪ.ɾ.ə.v.s.k̚.k.ɪ.n.l.ɨ̞.s.f.r.æ.n.k̚.f.ɚ.ɾ.ɚ.z,False
./data/TRAIN/DR6/MDRD0/SX122.WAV.wav,ʔ.n̩.s.aɪ.k̚.k.l.ə.p̚.p.i.ɾ.i.ə.s.ɛ.l.ɾ.ə.m.p̚.p.r.ɨ̞.z.ɛ.n.t̚.æ.ɾ̃.ɛ.k̚.d.oʊ.ɾ.l̩.ʔ.ɛ.v.ə.ɾ.ə.n.t̚.s,False
./data/TRAIN/DR6/MDRD0/SX212.WAV.wav,ʔ.aɪ.ɡ̚.g.eɪ.v.ð.ɛ.m.s.ɛ.v.r.l̩.t̚.tʃ.ɔɪ.s.ɛ.z.ʔ.ə.n.l.ɛ.t̚.ð.ɛ.m.s.ɛ.t̚.ð.ə.p̚.p.r.aɪ.ɔ.ɚ.ɾ.i.s,False
./data/TRAIN/DR6/MDRD0/SX302.WAV.wav,t.oʊ.f.ʉ.ɪ.z.m.eɪ.d̚.f.r.ə.m.p̚.p.r.ɑ.s.ɛ.s.t̚.s.ɔɪ.b̚.b.i.n.s,False
./data/TRAIN/DR6/MDRD0/SX32.WAV.wav,ʔ.ɪ.t̚.s.f.ʌ.n.t̚.t.ɨ̞.r.oʊ.s.m.ɑ.r.ʃ.m.ɛ.l.oʊ.z.ɔ.ɾ̃.ɨ̞.ɡ̚.g.æ.s.b̚.b.ɝ.n.ɚ,False
./data/TRAIN/DR6/MDRD0/SX392.WAV.wav,ʌ.j.ʌ.ŋ.m.aʊ.s.k̚.k.æ.m.p̚.p.ɚ.ɾ.ə.k̚.k.r.ɔ.s.ɨ̞.f.i.l.d̚.d.ɨ̞.n.d̚.d.ɪ.s.ɨ̞.p̚.p.ɪ.ɝ.d̚.d,False
./data/TRAIN/DR6/MEAL0/SA1.WAV.wav,ʃ.ɨ̞.ɦ.æ.d̚.dʒ.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ʔ.ɨ̞.ŋ.ɡ̚.g.r.i.s.ɨ̞.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.ɨ̞.ɚ,False
./data/TRAIN/DR6/MEAL0/SA2.WAV.wav,d.ʌ.ɾ̃.æ.s.m.ɪ.k̚.k.ɛ.r.i.ɨ̞.ɾ̃.ɨ̞.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MEAL0/SI1547.WAV.wav,ʔ.ɨ̞.ɾ.ɪ.z.i.s.eɪ.m.oʊ.l.s.eɪ.m.t.ɛ.l.m.i.ɨ̞.t̚.t.s.n.eɪ.m,False
./data/TRAIN/DR6/MEAL0/SI2177.WAV.wav,ʃ.u.w.ə.z.h.oʊ.l.ɾ.ɨ̞.ŋ.ʔ.ɑ.ɾ̃.ʊ.ɦ.ɪ.z.r.ɑ.k̚.k.w.ə.ð.w.ʌ.n.ɦ.æ.n.d̚.d,False
./data/TRAIN/DR6/MEAL0/SI917.WAV.wav,s.ʌ.m.w.ə.m.ɨ̞.ŋ.ɡ̚.g.ɛ.ɾ.ɨ̞.r.ɪ.l.θ.r.ɪ.l.aʊ.ɾ.ə.v.ɦ.aʊ.s.w.ɚ.k̚.k,False
./data/TRAIN/DR6/MEAL0/SX107.WAV.wav,b.ɝ.θ.d̚.d.eɪ.p̚.p.ɑ.r.ɾ.i.z.h.ɛ.v.k̚.k.ʌ.p̚.k.eɪ.k̚.k.s.ɨ̞.ɾ̃.aɪ.s.k̚.k.r.i.m,False
./data/TRAIN/DR6/MEAL0/SX197.WAV.wav,d.r.ɔ.ʔ.i.t̚.tʃ.ɡ̚.g.r.æ.f.ʌ.ɾ̃.eɪ.n.u.æ.k̚.k.s.ɨ̞.s,False
./data/TRAIN/DR6/MEAL0/SX287.WAV.wav,n̩.ʌ.l.ɔ.ŋ.r.ʌ.n.ɨ̞.t̚.p.eɪ.z.t̚.t.ɨ̞.b̚.b.aɪ.k̚.k.w.ɔ.l.ə.ɾ.ɨ̞.k̚.k.l.oʊ.ð.ɨ̞.ŋ,False
./data/TRAIN/DR6/MEAL0/SX347.WAV.wav,ð.ɨ̞.p̚.p.eɪ.ʃ.ɨ̞.n.t̚.t.ʔ.ɛ.n.ð.ə.s.ɝ.d̚.dʒ.ɨ̞.ɾ̃.ɚ.b̚.b.oʊ.θ.ɚ.k̚.k.u.p̚.p.r.ɛ.ɾ.ɨ̞.ŋ.f.ɚ.m.ð.ɨ̞.l.ɛ.ŋ.θ.i.ʌ.p̚.p.ɝ.eɪ.ʃ.n̩,False
./data/TRAIN/DR6/MEAL0/SX377.WAV.wav,ʃ.ɨ̞.ʔ.oʊ.ɨ̞.ʒ.d̚.dʒ.oʊ.k̚.k.s.b̚.b.ʌ.t̚.t.ʉ.m.ʌ.t̚.tʃ.ɡ̚.g.ɑ.r.l.ɨ̞.k̚.k.ɨ̞.ɾ̃.ɨ̞.z.f.u.d̚.d,False
./data/TRAIN/DR6/MEJL0/SA1.WAV.wav,ʃ.i.ɦ.ɛ.d̚.d.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.n̩.ɡ̚.g.r.i.s.ɨ̞.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MEJL0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.ɨ̞.ɾ.ɨ̞.k̚.k.æ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MEJL0/SI1592.WAV.wav,ʃ.i.s.p̚.p.r.æ.ŋ.ʌ.p̚.ɨ̞.n.w.ɨ̞.n.t̚.t.s.w.ɪ.f.t̚.l.i.t̚.t.ɨ̞.ð.ɨ̞.b̚.b.ɛ.d̚.d.r.ə.m,False
./data/TRAIN/DR6/MEJL0/SI1654.WAV.wav,j.ɨ̞.ɾ.oʊ.n.ɦ.æ.f.t̚.t.ɨ̞.ɡ̚.g.ɛ.t̚.n.æ.s.t̚.t.i,False
./data/TRAIN/DR6/MEJL0/SI962.WAV.wav,l.aɪ.k̚.k.ɨ̞.f.ɛ.n.ʌ.m.b.ɝ.ɨ̞.b̚.b.u.ʔ.l.ɛ.ɡ̚.g.ɚ.z.h.i.d̚.d.ɪ.s.l.aɪ.k̚.t.æ.l.k̚.k.ə.ɦ.ɔ.l,False
./data/TRAIN/DR6/MEJL0/SX152.WAV.wav,m.ɨ̞.s.k̚.k.i.ɾ.oʊ.z.ɨ̞.ɡ̚.z.ɪ.s.t̚.t.ɨ̞.n.w.ɔ.r.m.h.j.ʉ.m.ɨ̞.d̚.d.k̚.k.l.aɪ.m.ɨ̞.t̚.t.s,False
./data/TRAIN/DR6/MEJL0/SX242.WAV.wav,m.eɪ.aɪ.ɔ.ɾ.ɚ.ɨ̞.s.t̚.t.r.ɔ.v.ɝ.i.s.ʌ.n.d.eɪ.æ.f.ɚ.aɪ.i.t̚.d.ɪ.ɾ̃.ɝ,False
./data/TRAIN/DR6/MEJL0/SX332.WAV.wav,t.ɑ.d̚.p.l.eɪ.z.t̚.t.ɑ.p̚.p.r.aɪ.ɔ.r.ɾ.i.ɔ.ŋ.ɡ̚.g.ɛ.ɾ.ɨ̞.ŋ.ɨ̞.z.b̚.b.aɪ.k̚.k.f.ɪ.k̚.k.s.t̚.t,False
./data/TRAIN/DR6/MEJL0/SX422.WAV.wav,w.ʌ.n.t̚.tʃ.ʉ.f.ɪ.ɾ̃.ɪ.ʃ.ɡ̚.g.r.i.s.ɨ̞.ŋ.j.ɚ.t̚.tʃ.eɪ.n.b̚.b.i.ʃ.ʊ.r.ɾ.ə.w.ɑ.ʃ.θ.ɝ.ə.l.i,False
./data/TRAIN/DR6/MEJL0/SX62.WAV.wav,ʔ.ɛ.n.i.k̚.k.ʌ.n.t̚.t.ɚ.b̚.b.j.ʉ.ʃ.ɨ̞.n.z.w.l̩.b̚.b.i.ɡ̚.g.r.eɪ.ʔ.l.i.ə.p̚.p.r.i.ʃ.i.ɛ.ɾ.ɨ̞.d̚.d,False
./data/TRAIN/DR6/MESJ0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɨ̞.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ʔ.ɨ̞.ŋ.ɡ̚.g.r.i.s.ɨ̞.w.ɑ.ʃ.w.ʊ.ɾ.ə.ʔ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MESJ0/SA2.WAV.wav,d.oʊ.n.æ.s.k̚.m.ɨ̞.ɾ.ɨ̞.k̚.k.ɛ.r.ɪ.n.ʔ.ɔɪ.l.ɪ.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MESJ0/SI2039.WAV.wav,h.ɪ.z.s.ɨ̞.p̚.p.ɪ.r.i.ɪ.z.h.ɛ.ɾ.ɔ.s.ə.p̚.p.r.ɪ.t̚.tʃ.θ.ɛ.s.s.eɪ.ŋ.w.ʊ.z.θ.ə.w.eɪ.f.ɔ.r.ʔ.i.t̚.t.ɝ.ɾ̃.l̩.ʔ.ɑ.n.ɚ,False
./data/TRAIN/DR6/MESJ0/SI2257.WAV.wav,b.ʌ.ɾ.ɪ.z.r.ɛ.z.ə.l.u.ʃ.n̩.h.ɑ.r.d̚.d.l.ɨ̞.s.i.m.d̚.d.ɨ̞.ɦ.ɛ.l.p̚.p,False
./data/TRAIN/DR6/MESJ0/SI997.WAV.wav,b.oʊ.θ.l.ʌ.v.ə.ð.i.aʊ.ɾ.ə.v.d̚.d.ɔ.ə.z.ɨ̞.ŋ.k̚.k.l.ʉ.ɾ.ɨ̞.ŋ.m.aʊ.ʔ.n̩.k̚.k.l.aɪ.m.ɨ̞.ŋ.ɨ̞.n.h.ɔ.s.b̚.b.æ.k̚.k.r.aɪ.ɾ.ɨ̞.ŋ,False
./data/TRAIN/DR6/MESJ0/SX187.WAV.wav,ð.eɪ.ɔ.f.t̚.t.ɨ̞.ŋ.ɡ̚.g.oʊ.ɑ.ʔ.ɨ̞.n.ð.i.v.n.ɨ̞.ŋ,False
./data/TRAIN/DR6/MESJ0/SX277.WAV.wav,ð.ə.r.oʊ.z.k̚.k.ʊ.s.ɑ.d̚.s.m.ɛ.l.d̚.s.w.i.t̚.t,False
./data/TRAIN/DR6/MESJ0/SX367.WAV.wav,ð.ɨ̞.s.ɝ.p̚.p.l.ɪ.ʃ.ʉ.z.ə.s.oʊ.l.ɛ.ɾ.ɛ.d̚.d.ɪ.s.k̚.k.aʊ.n.t̚.p.r.aɪ.s,False
./data/TRAIN/DR6/MESJ0/SX7.WAV.wav,n.ʌ.t̚.θ.ɨ̞.ŋ.ɨ̞.z.ə.z.oʊ.f.ɛ.n.t.s.ɨ̞.v.ɛ.z.ɪ.n.ɨ̞.s.n̩.t̚.t.s,False
./data/TRAIN/DR6/MESJ0/SX97.WAV.wav,p.eɪ.ŋ.ɡ̚.g.w.ɪ.n.z.l.ɪ.v.n.ɪ.ð.i.aɪ.s.i.æ.ɾ̃.ɑ.r.ɾ.ɨ̞.k̚.k,False
./data/TRAIN/DR6/MJRK0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.t.ʔ.ə̥.ŋ.ɡ̚.g.r.i.s.i.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MJRK0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.t̚.t,False
./data/TRAIN/DR6/MJRK0/SI1662.WAV.wav,d.ɪ.ɾ.ɛ.ɾ̃.i.w.ʌ.n.s.i.m.aɪ.k̚.k.æ.b̚.b,False
./data/TRAIN/DR6/MJRK0/SI2103.WAV.wav,s.i.j.u.ɨ̞.ɾ̃.ə.b̚.b.aʊ.ɾ.ɨ̞.n.aʊ.ɚ,False
./data/TRAIN/DR6/MJRK0/SI880.WAV.wav,ð.ə.r.ɛ.v.l̩.ʉ.ʃ.ɨ̞.n.aʊ.w.ə.n.d̚.d.ə.w.eɪ.ɨ̞.n.m.ɨ̞.t̚.t.ɪ.r.ɨ̞.l̩.z.h.æ.n.l.i.ŋ.m.eɪ.k̚.k.s.ð.ɪ.s.m.ʌ.t̚.tʃ.i.z.i.ɚ,False
./data/TRAIN/DR6/MJRK0/SX160.WAV.wav,ɨ̞.z.k̚.k.oʊ.ɔ.θ.ɝ.z.w.ɨ̞.p̚.p.ɚ.z.ɛ.ɾ̃.ɨ̞.ɾ.ɑ.r.n.ʉ.b̚.b.ʊ.k̚.t.ə.ð.ə.h.ɔ.ɾ.i.ʔ.ɔ.ɾ.i.ɨ̞.n.t̚.t.s,False
./data/TRAIN/DR6/MJRK0/SX250.WAV.wav,ð.b̚.b.ɔ.s.t̚.t.n̩.b̚.b.æ.l.eɪ.ʔ.oʊ.v.ə.k̚.k.eɪ.m.ð.ɛ.r.f.ʌ.n.d̚.d.i.n.ʃ.ɔ.r.ɾ.ɨ̞.d̚.dʒ,False
./data/TRAIN/DR6/MJRK0/SX340.WAV.wav,d.ʌ.k̚.k.s.h.æ.v.w.ɛ.b̚.d.f.i.t̚.t.ʔ.n̩.k̚.k.ʌ.l.ɚ.f.l̩.f.ɛ.ð.ɚ.s,False
./data/TRAIN/DR6/MJRK0/SX430.WAV.wav,ð.oʊ.z.h.u.ɚ.n.ɑ.t̚.p.j.ɝ.ɨ̞.s.j.ʉ.z.k̚.k.æ.n.v.ɛ.d̚.dʒ.t̚.t.ə.b̚.b.l̩.z.w.ə.n.m.eɪ.k̚.k.ɨ̞.n.s.t̚.t.ʉ,False
./data/TRAIN/DR6/MJRK0/SX70.WAV.wav,d.ɪ.d̚.dʒ.ʉ.w.i.t̚.t.j.ɛ.t̚.t,False
./data/TRAIN/DR6/MKES0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.j.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ʔ.ɪ.n.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MKES0/SA2.WAV.wav,d.oʊ.n.t̚.ʔ.æ.s.m.i.t̚.t.ʉ.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MKES0/SI1253.WAV.wav,m.oʊ.s.t̚.t.ə.v.ɑ.r.ʔ.eɪ.d̚.d.w.l̩.ɡ̚.g.oʊ.t̚.t.ɨ̞.ð.oʊ.z.n.ɪ.r.i.ŋ.s.ɛ.l.f.s.ə.f.ɪ.ʃ.n̩.s.i,False
./data/TRAIN/DR6/MKES0/SI1883.WAV.wav,s.ʌ.m.t̚.t.ɔ.r.ɨ̞.n.t̚.t.ɑ.ɝ.l.i.θ.r.u.ð.ə.w.ɪ.p̚.p.s.ɔ.d̚.d.p̚.p.oʊ.s.t̚.t.ʔ.oʊ.k̚.k,False
./data/TRAIN/DR6/MKES0/SI623.WAV.wav,h.i.ʃ.oʊ.d̚.p.j.ʉ.ɾ̃.i.m.ɛ.n.ə.t̚.t.æ.k̚.t.b̚.b.aɪ.s.p̚.p.l.ɛ.n.d̚.d.ɨ̞.d̚.d.l.i.t̚.t.ɚ.r.æ.n.ɪ.k̚.k.l̩.m.ɨ̞.ʃ.i.n.s,False
./data/TRAIN/DR6/MKES0/SX173.WAV.wav,h.u.ɛ.v.ɚ.k̚.k.oʊ.ɑ.p̚.p.ɚ.eɪ.t̚.t.s.n̩.f.aɪ.n.d.i.n.æ.n.z.k̚.k.æ.m.i.oʊ.w.l̩.b̚.b.i.r.i.w.ɔ.r.ɾ.ɨ̞.d̚.d,False
./data/TRAIN/DR6/MKES0/SX263.WAV.wav,h.aʊ.ʔ.ɔɪ.l.i.d̚.d.ʉ.j.u.l.aɪ.k̚.k.j.ɚ.s.æ.l.ə.d̚.d.r.ɛ.s.ɨ̞.ŋ,False
./data/TRAIN/DR6/MKES0/SX353.WAV.wav,ɨ̞.k̚.k.ɑ.ɾ̃.ʌ.s.ʊ.ɝ.w.ʊ.l.ʔ.ɨ̞.n.d̚.dʒ.ɔɪ.ð.ɪ.s.ʃ.ɛ.l.f.ɪ.ʃ.d.ɪ.ʃ,False
./data/TRAIN/DR6/MKES0/SX443.WAV.wav,eɪ.l.oʊ.n.s.t̚.t.ɑ.r.ʃ.oʊ.n.ɨ̞.n.ð.ɛ.ʔ.ɝ.l.i.ʔ.i.v.n.i.n.s.k̚.k.aɪ,False
./data/TRAIN/DR6/MKES0/SX83.WAV.wav,m.aɪ.ɨ̞.n.s.t̚.t.r.ʌ.k̚.k.ʃ.n̩.z.d̚.d.ɛ.s.p̚.p.ɚ.t̚.l.i.n.i.d̚.d.ʔ.ʌ.p̚.d.eɪ.ɾ.i.ŋ,False
./data/TRAIN/DR6/MKLN0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.j.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.ʔ.ɨ̞.ŋ.ɡ̚.g.r.i.s.ɨ̞.w.ɑ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MKLN0/SA2.WAV.wav,d.oʊ.n.ʔ.æ.s.k̚.m.ɨ̞.ɾ.ɨ̞.k̚.k.æ.r.i.ɨ̞.n.ʔ.ɔɪ.l.ɨ̞.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.ʔ,False
./data/TRAIN/DR6/MKLN0/SI1598.WAV.wav,ð.ɨ̞.f.l.æ.t̚.b.ɑ.ɾ.ə.m.b̚.b.oʊ.t̚.s.w.ʌ.ŋ.g.s.l.oʊ.l.i.t̚.t.ʉ.ð.ə.p̚.p.ʊ.l.ə.v.ð.ɨ̞.k̚.k.ɛ.r.ɨ̞.n.t̚,False
./data/TRAIN/DR6/MKLN0/SI2228.WAV.wav,s.ə̥.p̚.p.oʊ.z.w.ʌ.t̚.s.ɪ.z.n.eɪ.m.ɡ̚.g.ɑ.ɾ.ə.s.ʌ.n.b̚.b.ɝ.n,False
./data/TRAIN/DR6/MKLN0/SI968.WAV.wav,ʔ.ə.l.oʊ.n.ð.ə.m.eɪ.n.θ.ɛ.r.oʊ.f.ɛ.r.s.h.ɑ.r.d̚.d.l.i.ɛ.h.aʊ.s.h.ɛ.d̚.n.ɑ.t̚.b.ɪ.n.p̚.p.ɛ.p̚.p.ɚ.d̚.d,False
./data/TRAIN/DR6/MKLN0/SX158.WAV.wav,ð.ə.d̚.d.r.ʌ.ŋ.k̚.k.ɝ.ɾ.ɪ.z.ɨ̞.s.oʊ.ʃ.ɨ̞.l.aʊ.t̚.t.k̚.k.æ.s.t̚.t,False
./data/TRAIN/DR6/MKLN0/SX248.WAV.wav,r.i.ɾ.i.ŋ.ɨ̞.n.p̚.p.ɔ.r.l.aɪ.t̚.g.ɪ.v.ʒ.j.ʉ.aɪ.s.t̚.t.r.eɪ.n,False
./data/TRAIN/DR6/MKLN0/SX338.WAV.wav,ð.ə.d̚.d.ɑ.r.k̚.m.ɝ.k̚.k.i.l.ɪ.ɡ̚.g.u.n.ʔ.w.aʊ.n.d̚.d.ɚ.aʊ.n.d̚.f.ə.m.aɪ.l.s,False
./data/TRAIN/DR6/MKLN0/SX428.WAV.wav,ə.k̚.k.r.æ.b̚.tʃ.æ.l.ə.n.dʒ.d̚.m.i.b.ʊ.ɾ.ɨ̞.k̚.k.w.ɪ.k̚.s.t̚.t.æ.b̚.v.æ.ŋ.k̚.k.w.ɨ̞.ʃ.t̚.t.h.ɪ.m,False
./data/TRAIN/DR6/MKLN0/SX68.WAV.wav,ʔ.ʌ.p̚.g.r.eɪ.d̚.dʒ.ʊ.s.t̚.t.æ.ɾ.ɨ̞.s.t̚.t.ʉ.r.ɨ̞.f.l.ɛ.k̚.t.j.ɚ.w.ɛ.l.θ,False
./data/TRAIN/DR6/MMDB0/SA1.WAV.wav,ʃ.i.ɦ.æ.ʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.u.t̚.ɨ̞.ŋ.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR6/MMDB0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.æ.r.i.ɨ̞.ɾ̃.ɔɪ.l.ɨ̞.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR6/MMDB0/SI1358.WAV.wav,b.ʌ.t̚.ð.i.ɨ̞.f.ɚ.m.eɪ.ʃ.n̩.ʌ.n.ð.ʌ.d̚.d.aɪ.n.æ.m.ɪ.k̚.s.ɨ̞.v.p̚.p.ɑ.p̚.p.j.ɨ̞.l.eɪ.ʃ.ɨ̞.n.w.ə.z.ɔ.f.n̩.k̚.k.w.aɪ.t̚.m.ɨ̞.s.l.i.ɾ.ɨ̞.ŋ,False
./data/TRAIN/DR6/MMDB0/SI1617.WAV.wav,h.i.t̚.t.s.b̚.b.æ.d̚.f.ɚ.f.r.ɔ.s.b̚.b.aɪ.t̚.t,False
./data/TRAIN/DR6/MMDB0/SI987.WAV.wav,f.ɔ.r.w.ɑ.s.p̚.s.t̚.t.ɪ.ŋ.z.ʔ.ʌ.n.j.ɪ.n.d̚.dʒ.ʉ.s.ə.b̚.t.eɪ.n.b̚.b.aɪ.s.k̚.k.r.eɪ.p̚.ɨ̞.ŋ.ɨ̞.ɾ̃.ʌ.ɾ̃.j.ɨ̞.n.ɡ̚.g.eɪ.v.k̚.k.w.ɨ̞.k̚.k.r.ə.l.i.f,False
./data/TRAIN/DR6/MMDB0/SX177.WAV.wav,d.ʌ.z.k̚.k.r.i.oʊ.l.k̚.k.ʊ.k̚.k.i.ŋ.j.ʉ.z.k̚.k.ʌ.r.i,False
./data/TRAIN/DR6/MMDB0/SX267.WAV.wav,d.r.ɔ.ʔ.ɛ.v.r.i.aʊ.ɾ.ə.l.aɪ.n.f.ɝ.s.ð.ɛ.n.f.ɪ.l.ɨ̞.n.i.ɨ̞.n.t̚.t.ɪ.r.i.ə,False
./data/TRAIN/DR6/MMDB0/SX357.WAV.wav,ð.ɨ̞.m.ɔɪ.ʃ.ɝ.ɨ̞.m.aɪ.aɪ.z.ɨ̞.z.f.r.ə.m.aɪ.d̚.d.r.ɑ.p̚.s.n.ɑ.ʔ.f.r.m̩.t̚.t.ɪ.ɚ.z,False
